4	6	2	4	1	15	2	4	0	3	5	0	3	22	0	0	8	3	5	2	2	7	1	0	3	5	1	1	6	1	1	1	0	7	6	0	4	8	24	0	13	3	2	1	0	4	3	7	4	5	10	6	2	5	4	4	2	0	4	7	2	1	1	3	0	0	0	1	2	5	4	0	0	6	0	0	16	1	0	5	5	0	3	0	8	2	6	1	8	7	1	6	1	1	7	0	9	0	6	12	0	2	3	0	7	0	4	7	1	4	18	2	4	2	5	0	4	7	1	5	2	6	2	3	4	9	4	0	0	6	1	11	2	4	4	4	3	7	4	2	0	8	0	1	4	0	1	0	4	4	2	0	9	0	4	1	0	3	5	2	4	8	2	0	5	2	8	0	0	8	0	0	4	2	1	24	9	1	3	1	2	7	2	4	0	0	2	0	2	8	4	7	0	0	1	1	4	1	1	2	3	4	1	0	8	16	9	6	1	0	0	6	2	1	5	6	0	18	3	6	2	4	6	1	0	4	2	5	3	4	3	1	3	2	1	7	2	0	13	2	6	5	4	5	1	4	9	0	0	2	0	5	3	1	1	2	4	5	5	7	2	3	1	5	3	4	5	5	5	1	11	3	4	3	6	1	6	0	0	5	0	6	1	3	6	4	0	8	3	8	6	9	1	3	2	6	0	6	3	4	3	4	4	4	2	2	3	4	9	4	4	7	2	7	2	7	2	3	5	4	1	12	0	3	0	5	8	8	3	4	0	4	7	4	9	3	4	1	0	5	7	0	7	5	7	2	1	7	0	0	3	2	8	1	5	0	5	3	6	6	1	0	7	0	1	0	0	9	0	4	2	0	7	1	1	8	0	3	2	0	1	0	2	2	1	0	1	1	0	0	2	5	0	5	1	2	1	1	1	2	1	5	29	5	4	2	4	0	3	4	3	0	1	2	1	0	6	0	6	3	4	4	2	0	2	3	13	0	0	8	5	3	5	1	5	4	3	3	0	4	2	7	0	6	6	1	7	4	3	0	4	0	2	0	1	0	2	0	1	1	1	0	0	2	0	4	1	3	5	3	5	0	2	1	3	14	0	3	0	1	0	8	0	5	66	2	4	0	6	0	4	1	0	1	0	1	0	4	0	3	3	1	4	7	0	14	0	20	0	1	4	5	2	3	1	0	0	4	9	3	0	3	2	6	0	8	6	1	8	0	2	5	0	5	3	2	2	1	9	1	0	0	2	2	3	0	4	0	3	2	5	1	3	5	0	2	0	0	1	0	1	3	4	2	0	1	3	0	2	0	1	1	0	1	4	3	2	1	5	0	4	1	2	5	2	0	1	0	14	0	1	3	4	0	0	0	4	3	5	1	0	5	5	4	9	0	4	8	60	6	0	3	0	2	1	0	0	1	0	1	0	2	5	2	4	4	4	12	0	0	0	0	0	0	0	0	17	4	5	0	0	0	0	0	3	0
5	0	2	0	3	4	4	0	3	1	0	2	0	0	0	0	0	5	0	5	1	0	0	3	2	0	2	4	2	19	0	4	6	0	0	0	5	12	0	1	8	2	1	4	4	1	0	0	3	4	5	3	2	2	2	7	0	2	3	6	3	2	1	115	6	8	2	2	6	7	2	0	5	0	5	6	3	0	3	0	0	5	8	2	3	6	3	5	2	0	4	7	0	3	2	0	2	3	3	2	1	1	3	0	2	1	10	1	4	9	0	1	0	5	2	0	4	2	0	2	1	3	0	8	5	2	5	0	6	4	1	4	1	3	0	0	5	1	10	5	0	1	2	0	3	3	2	0	1	1	4	6	0	5	1	2	0	1	5	0	2	1	3	7	0	0	4	4	35	0	4	0	0	4	3	1	2	4	3	11	8	1	1	8	6	4	3	5	5	5	2	1	3	5	1	3	8	4	3	62	0	3	2	5	7	0	2	2	2	3	0	2	0	10	2	6	4	2	2	4	2	10	0	0	5	2	3	0	0	1	0	4	5	6	1	3	0	0	0	6	1	0	4	3	4	9	5	6	3	0	3	3	2	3	0	0	6	0	6	0	1	20	0	0	4	5	1	5	1	5	6	0	2	8	2	6	0	10	9	4	1	1	4	1	2	5	4	19	7	9	4	10	5	8	11	3	6	5	0	9	2	0	8	0	9	5	3	5	5	2	6	0	7	2	5	0	3	4	13	3	8	3	1	0	7	6	2	2	8	1	3	1	3	7	1	7	1	2	3	64	1	3	0	7	1	0	4	3	4	1	4	1	0	1	4	2	7	3	10	8	5	7	0	5	10	1	1	2	3	0	1	5	1	1	0	2	3	0	3	8	0	3	4	6	5	2	1	3	1	6	0	3	2	0	8	93	4	1	2	1	4	3	0	3	0	0	7	2	3	3	2	4	5	8	13	6	0	0	0	1	0	5	5	7	0	1	0	0	5	0	5	3	5	1	0	4	0	5	0	4	1	0	0	3	2	1	1	2	4	0	2	0	3	0	7	0	2	3	3	6	1	0	0	0	0	7	2	0	0	0	0	3	0	4	0	6	2	4	1	2	0	5	2	2	8	2	0	0	2	5	6	4	0	3	3	4	2	0	3	0	0	2	0	0	4	1	1	0	3	8	2	3	0	4	4	8	2	3	1	2	0	0	0	0	0	6	11	3	6	2	4	3	2	1	0	0	5	1	2	4	1	3	5	8	2	0	4	5	7	0	0	0	0	34	3	1	5	0	6	0	1	0	2	0	5	0	0	5	0	3	0	0	0	3	2	1	5	0	0	3	0	0	0	5	0	0	4	0	2	2	3	3	2	1	3	20	6	0	1	1	0	3	0	3	2	0	1	1	0	0	0	6	3	3	1	5	1	4	0	1	0	1	0	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	2	2	3	0
2	5	11	3	1	2	1	5	0	3	6	0	6	1	0	3	3	2	1	0	1	2	0	1	13	1	0	0	3	6	5	0	0	3	1	1	2	4	0	0	3	0	6	0	2	3	9	3	1	2	8	6	2	3	4	4	2	3	4	4	0	6	4	6	0	6	5	0	0	4	1	0	7	8	0	5	3	4	0	5	4	2	0	5	7	3	8	2	6	4	5	6	2	2	5	0	7	2	0	5	1	4	3	0	5	7	0	3	0	3	9	0	4	0	1	1	3	0	4	3	0	0	3	1	8	2	1	10	2	4	3	0	6	1	5	0	0	2	2	5	0	0	5	0	4	4	6	3	0	5	5	2	9	5	6	1	0	4	3	9	1	7	4	0	6	3	5	0	0	4	2	10	2	2	0	3	3	5	7	1	0	4	2	1	4	3	0	0	6	3	5	8	7	6	1	2	2	1	4	11	3	6	1	4	3	6	0	3	6	5	0	0	5	0	3	6	0	4	1	9	2	0	4	0	7	3	0	8	0	3	0	0	11	0	2	8	0	0	2	1	3	0	1	9	2	0	6	1	0	2	7	2	3	4	4	4	4	0	8	5	0	8	3	7	3	12	2	12	3	7	11	0	9	2	2	10	6	1	6	6	9	2	6	5	0	7	7	1	8	2	4	8	18	6	9	7	4	5	7	9	0	10	5	12	5	4	0	3	7	1	6	5	4	1	7	4	3	7	3	5	8	4	6	4	3	7	9	3	5	2	5	3	3	4	1	4	6	5	2	6	7	4	1	12	2	3	5	0	0	2	8	3	2	0	4	0	4	0	5	3	1	2	0	3	9	1	4	0	4	4	0	5	0	0	2	5	6	4	4	0	0	2	2	8	2	2	4	1	4	2	3	4	1	3	2	7	0	4	2	47	3	2	5	8	1	0	9	3	0	1	2	4	6	3	2	7	4	7	6	4	1	6	1	2	0	4	0	1	4	7	0	1	4	4	4	4	0	6	2	4	3	0	4	2	2	7	0	0	0	2	4	0	6	14	3	1	3	19	12	3	1	26	3	0	5	6	0	0	1	0	7	1	1	6	5	7	0	4	4	4	6	0	5	3	1	3	1	0	1	0	3	1	62	1	0	3	4	5	5	4	2	0	0	2	4	5	2	45	6	4	1	0	0	1	7	4	5	2	20	1	1	1	0	0	1	0	3	1	4	0	3	6	5	10	10	0	0	0	2	1	9	2	0	3	4	3	2	6	1	3	10	2	1	4	9	3	0	0	5	2	0	4	0	0	0	1	1	5	5	1	3	7	0	1	2	0	1	1	1	0	17	4	0	5	0	9	6	0	2	0	3	4	2	0	0	0	3	1	4	4	0	0	0	2	0	0	9	0	2	1	1	3	0	4	0	0	0	0	0	2	0	0	1	2	0	1	5	0	0	2	3	0	5	0	2	0	7	1	0	0	0	0	7	0	2	0
4	4	1	4	0	2	4	1	4	1	1	5	2	4	2	4	1	1	0	0	6	2	0	1	5	0	3	3	1	0	0	0	1	2	2	0	4	1	2	0	0	3	2	0	11	3	1	4	8	2	6	0	5	1	6	0	1	6	6	0	3	0	3	12	6	3	3	8	105	9	3	2	3	3	5	0	3	0	0	5	0	0	4	4	7	5	4	3	5	5	2	3	2	1	0	4	5	0	11	5	4	4	0	2	6	0	6	1	3	2	10	0	0	4	46	3	5	0	0	2	1	5	1	2	4	4	6	11	7	3	2	0	0	7	3	0	1	5	4	8	5	6	1	16	7	2	3	3	0	1	0	0	4	1	0	6	4	0	5	2	0	11	4	7	1	1	6	5	5	0	1	6	1	2	0	0	1	1	8	0	5	3	1	4	4	1	3	4	2	0	8	1	5	4	3	1	0	4	4	1	2	0	0	0	1	0	6	0	4	1	9	0	2	2	5	3	3	5	8	5	2	0	0	5	3	8	3	1	1	4	0	8	1	2	5	4	4	4	4	5	3	0	5	5	4	7	1	11	6	5	5	2	10	2	7	10	5	0	7	1	6	15	3	9	6	0	3	6	1	7	5	2	6	7	10	8	6	6	7	1	2	1	3	4	5	5	4	7	5	9	4	3	5	6	3	13	4	0	11	1	9	3	4	5	7	8	5	6	6	4	0	9	8	7	3	2	9	4	5	8	1	9	4	9	4	3	5	3	2	8	1	11	6	4	8	3	3	1	4	4	0	4	6	7	4	6	0	1	3	4	5	0	6	2	5	2	0	2	4	5	1	0	5	12	4	3	0	1	22	1	5	4	5	1	0	3	0	1	5	0	2	2	4	5	1	3	0	6	3	1	8	2	4	0	1	6	5	0	6	1	6	2	2	4	2	3	0	2	1	1	3	2	2	0	31	2	1	1	1	0	9	1	1	3	0	0	2	4	8	1	1	3	3	0	0	1	20	1	2	4	1	3	0	2	0	0	2	4	2	3	24	1	1	2	0	5	4	1	6	0	3	9	6	2	0	1	4	2	1	3	3	4	1	6	0	0	2	1	1	0	0	11	0	0	7	1	0	4	3	5	2	5	20	3	4	1	3	5	2	0	0	2	1	5	2	6	0	0	0	2	2	1	4	0	7	14	2	1	2	0	0	2	7	3	3	15	2	7	2	5	0	3	4	0	4	2	1	0	3	4	1	2	4	3	0	4	2	1	7	0	2	1	4	2	0	4	0	3	0	3	3	1	0	2	7	2	3	1	3	4	6	0	2	3	0	2	3	3	0	4	1	1	4	0	4	6	0	3	0	0	6	2	1	0	1	3	0	1	0	0	0	0	3	1	0	7	0	0	0	3	0	0	1	2	2	0	0	0	0	8	2	3	3	7	1	1	0	2	0	0	8	0	0	5	0	1	4	0	0	2	1	1	1	6	2	0
4	0	3	7	3	1	0	2	8	0	0	11	6	1	4	4	0	0	76	4	0	0	0	2	1	1	0	6	1	0	6	0	0	0	0	3	2	0	3	5	1	0	0	1	3	0	3	1	9	3	1	2	1	0	7	3	5	0	0	2	4	1	2	0	1	3	17	6	2	0	5	8	0	0	8	0	1	5	5	8	7	6	0	7	5	0	6	0	0	1	3	0	4	1	2	5	6	4	2	0	4	4	8	3	1	0	1	9	1	5	4	0	0	1	0	9	1	3	1	0	4	3	0	4	0	3	0	4	2	3	0	0	1	1	7	6	5	5	0	8	1	4	7	2	3	2	2	8	0	1	8	0	5	2	6	2	5	3	3	2	0	3	2	5	4	0	1	12	10	5	3	4	5	1	4	0	0	2	1	1	5	0	3	4	15	1	0	28	0	8	2	2	2	0	9	4	0	5	1	7	0	5	6	2	2	2	4	7	4	6	4	2	11	4	1	3	5	6	0	3	4	0	4	7	0	1	0	2	4	1	8	0	2	11	1	3	2	4	10	9	3	4	4	7	2	2	5	4	21	2	3	7	1	3	9	3	13	6	2	3	10	2	9	4	9	8	0	3	7	5	8	4	7	6	3	3	10	8	8	0	4	14	3	9	8	3	8	4	4	9	0	10	12	3	4	6	4	4	2	2	10	2	1	1	1	8	4	3	5	5	4	1	5	2	2	6	5	4	4	0	12	2	40	8	0	12	3	8	53	0	10	5	1	1	3	7	4	9	7	1	5	3	2	3	2	7	4	4	10	0	3	7	2	6	1	6	7	6	2	4	3	4	0	8	5	4	6	4	2	1	0	11	7	4	9	6	4	4	4	3	2	3	3	3	0	5	0	0	4	6	0	2	3	8	4	3	2	0	2	34	0	3	0	3	3	4	7	0	2	4	0	2	2	2	0	2	3	4	0	6	0	5	0	1	4	4	1	0	5	8	0	4	2	3	4	0	2	1	5	1	7	1	2	12	0	3	1	1	3	0	0	2	3	3	0	4	1	0	1	0	7	4	2	3	0	8	3	4	3	3	1	3	5	0	2	1	0	6	0	0	6	0	0	0	0	10	1	3	3	1	7	1	2	3	0	0	4	4	0	0	3	0	1	4	1	2	7	0	0	5	2	2	0	4	0	0	1	3	4	3	0	4	0	7	6	2	0	0	0	1	2	8	3	1	0	0	5	0	3	4	1	3	0	7	0	0	10	0	2	5	1	2	0	1	0	0	1	1	7	5	2	1	6	0	0	0	6	0	0	7	0	0	1	0	1	0	0	4	0	0	0	0	0	2	1	0	2	2	2	4	0	3	0	2	1	0	1	0	0	1	0	3	4	1	2	2	3	3	0	0	0	0	1	0	4	0	0	1	2	3	0	0	3	0	0	1	0	0	0	1	0	0	2	0	4	2	2	1	2	0	2	1	1	0	3	3
6	3	4	3	2	0	1	0	0	5	2	0	1	6	2	0	2	1	1	0	3	13	2	4	0	3	0	0	0	3	3	0	44	0	1	0	2	2	3	0	0	8	5	3	8	0	4	0	1	0	1	2	3	0	3	0	0	0	4	6	0	4	3	2	1	0	4	4	4	6	2	3	5	3	0	0	5	0	2	1	4	2	9	0	11	3	1	1	2	0	3	3	0	0	0	1	2	0	1	0	1	2	0	4	7	1	1	3	1	4	5	0	0	6	5	0	1	0	5	3	3	4	3	6	3	13	0	5	1	4	2	3	6	9	0	7	2	4	2	1	0	1	0	5	3	0	6	4	1	3	4	6	0	6	0	7	11	6	0	3	7	1	14	5	0	5	0	4	6	0	1	2	0	10	3	4	4	3	0	0	2	0	2	0	2	0	1	4	7	0	1	0	14	3	2	5	0	5	6	2	6	4	1	2	0	1	4	4	1	0	2	3	0	4	4	11	3	0	3	1	14	3	6	3	1	0	7	0	3	4	1	5	5	14	7	4	6	6	23	9	0	6	4	1	3	2	4	6	6	3	9	5	8	10	1	13	6	9	9	2	10	0	3	6	2	4	7	6	2	12	4	6	4	4	7	2	1	3	3	4	15	3	6	5	8	11	2	0	3	5	0	4	8	2	2	1	0	12	8	1	6	0	3	8	3	3	11	7	5	1	10	13	0	8	11	3	7	0	8	5	1	2	3	1	5	1	13	1	1	4	7	7	6	6	0	7	3	3	5	9	21	0	10	3	1	11	2	5	0	5	10	0	2	3	3	4	4	4	3	1	3	2	0	3	0	6	0	8	0	4	3	2	4	0	3	10	0	4	3	4	0	2	4	0	0	3	3	3	3	2	0	3	1	0	2	3	4	3	0	4	6	0	2	1	10	8	3	4	0	7	2	2	3	6	2	2	0	2	0	1	11	0	0	2	3	3	2	4	0	0	4	0	7	1	12	2	1	6	0	2	5	1	4	5	0	1	5	0	5	0	5	4	2	1	4	0	3	0	8	4	4	9	2	7	5	5	1	7	0	0	1	0	0	0	9	0	70	5	0	4	1	7	0	0	4	0	0	3	1	2	4	18	2	0	1	4	1	4	2	3	3	7	2	5	0	4	0	2	2	7	0	0	0	2	1	7	4	1	4	1	4	0	0	4	2	1	0	0	0	3	2	1	4	1	0	7	8	6	0	2	2	2	1	2	0	25	7	3	5	0	0	0	1	5	1	1	4	4	3	2	0	6	0	0	2	1	5	7	0	0	6	2	3	60	0	23	6	1	2	3	3	0	0	3	2	1	5	0	5	0	4	1	0	2	0	2	1	1	5	2	54	6	2	6	2	0	5	0	0	2	2	3	0	1	2	1	3	2	3	2	0	0	0	0	0	0	3	3	2	17	1	3	0	2	3	0	2	3	0	2	0	2	0	1	4	0
1	2	0	0	1	2	6	0	2	4	3	0	4	3	0	2	0	0	2	1	0	3	0	1	2	0	0	4	0	2	1	0	5	2	0	2	4	4	1	0	3	2	0	0	0	5	0	0	6	7	4	0	15	7	0	0	6	3	3	0	9	5	3	1	4	3	1	1	1	4	10	7	6	0	2	11	0	24	5	0	0	5	4	0	2	2	1	4	0	0	7	2	7	3	6	0	4	2	4	2	10	3	2	9	0	3	4	5	4	6	6	1	0	0	3	3	4	6	6	2	3	2	6	9	3	7	0	4	0	2	21	0	8	3	1	2	1	4	0	3	2	1	6	0	2	5	2	2	2	4	5	2	6	2	0	4	4	1	0	0	6	21	1	0	0	0	4	6	0	3	4	0	5	0	6	3	5	2	0	5	0	0	7	7	0	3	3	4	4	0	1	0	5	2	7	4	2	2	8	3	6	1	8	1	0	8	3	6	2	9	0	5	2	3	3	0	0	11	2	2	8	4	6	2	2	7	2	6	4	4	10	1	3	5	4	12	5	0	7	1	7	1	6	12	1	1	5	0	1	10	4	3	5	0	4	5	7	4	7	8	7	8	5	1	4	5	2	7	2	4	2	3	4	9	3	3	3	3	7	3	4	3	1	4	9	1	7	12	3	6	0	5	6	0	5	2	1	1	4	3	4	2	6	6	1	4	3	13	5	2	7	0	6	4	4	8	8	5	1	0	4	2	2	2	2	6	4	3	3	2	11	0	3	8	1	5	5	0	2	3	6	2	4	4	8	3	7	7	5	5	3	6	3	4	3	2	5	1	16	0	0	2	7	4	0	2	5	3	0	1	1	4	6	6	3	1	3	5	9	6	0	5	3	3	1	0	3	1	2	51	1	4	3	3	6	2	3	4	0	2	3	0	0	0	0	0	3	10	0	0	1	1	3	2	0	0	4	2	4	9	7	0	0	2	6	2	1	7	0	1	2	1	2	0	0	8	0	2	14	4	2	1	1	0	0	0	5	0	3	0	2	6	6	0	1	0	0	1	2	3	0	0	0	6	0	1	14	2	4	1	0	3	1	0	2	3	1	5	0	3	1	5	36	0	2	0	1	3	0	1	6	0	2	4	0	3	1	0	4	4	7	0	1	1	4	7	0	2	4	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	0	2	0	0	2	0	1	0	2	2	0	6	3	6	3	1	6	0	2	6	0	1	4	6	6	4	5	0	3	0	5	1	1	0	5	0	0	3	0	1	1	1	5	0	11	0	4	1	1	1	0	0	3	3	1	3	0	1	0	1	0	0	6	3	0	1	0	6	0	0	0	0	4	3	0	4	0	1	0	1	1	2	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	3	0	0	6	6	3	0	2	4	0	7	5	1	0	0	6	0	1	2	0	2	0	0	1
6	2	0	2	3	2	0	0	0	0	2	0	0	3	0	5	2	2	0	1	0	1	0	2	3	2	0	2	4	3	0	0	0	3	2	3	2	0	0	0	0	0	0	0	2	0	5	0	0	1	4	0	0	2	0	0	0	1	4	0	1	3	0	1	6	0	1	2	17	4	0	7	4	2	2	0	4	3	0	0	0	4	5	4	3	7	3	8	2	7	1	0	5	1	3	8	0	5	2	1	7	0	5	4	2	5	1	0	5	0	2	3	4	4	3	2	0	1	2	0	0	5	4	4	0	0	0	3	4	9	3	5	2	4	0	11	0	5	0	0	4	0	1	2	0	7	1	3	2	3	7	4	3	1	5	5	0	3	0	0	6	0	2	5	1	10	2	4	2	5	2	1	3	2	2	17	5	3	1	4	0	3	7	1	0	5	7	0	0	2	0	0	0	6	5	2	0	5	0	2	0	6	2	0	4	3	1	2	0	5	3	0	10	1	0	12	5	4	0	4	3	3	7	1	3	4	0	6	1	6	3	12	7	2	3	11	0	3	8	2	11	9	0	3	8	4	5	1	3	7	0	14	1	9	6	5	3	7	1	8	11	7	11	6	7	15	0	6	3	4	8	2	1	6	8	3	9	5	3	4	3	8	4	1	3	3	3	9	0	10	1	7	9	0	3	4	7	4	5	6	4	1	10	4	1	3	0	12	3	3	4	4	9	8	1	4	8	0	8	3	5	9	5	6	1	3	5	4	8	4	7	5	4	2	11	3	3	0	3	3	3	18	3	8	10	1	9	2	2	6	1	0	4	3	4	2	0	4	4	8	4	4	4	3	3	6	1	7	0	3	3	2	0	0	2	3	0	12	3	1	2	4	4	0	3	6	12	5	49	2	8	1	4	3	1	5	0	5	1	3	20	3	0	3	5	5	2	0	1	4	2	1	4	3	0	3	0	1	5	2	1	3	0	4	3	1	1	0	5	7	0	5	4	4	2	1	10	2	2	4	2	2	2	1	9	5	1	3	1	0	1	0	2	3	4	1	1	2	7	4	2	2	3	5	0	9	4	3	6	3	5	1	0	2	0	0	8	1	7	4	7	0	3	3	0	1	0	2	1	6	0	0	6	3	1	0	9	2	4	1	0	2	8	1	6	12	3	3	3	3	0	2	1	2	1	1	0	3	1	5	2	0	0	1	6	0	0	9	0	0	0	1	2	0	3	5	0	3	6	3	0	0	8	0	1	1	0	0	0	1	1	0	6	1	2	13	0	0	2	1	2	0	1	0	0	2	0	5	3	2	3	0	0	0	3	1	0	3	0	0	1	1	2	0	0	2	0	0	2	2	2	1	0	5	4	7	3	1	0	0	3	1	1	3	0	1	2	2	1	0	1	0	0	0	0	2	0	2	1	2	2	1	2	0	3	0	1	0	1	4	0	0	0	0	2	3	5	0	0	4	2	7	0	2	1	0
2	66	1	2	1	0	0	20	9	2	2	1	1	0	1	4	0	1	0	3	1	0	4	3	0	2	3	2	74	0	4	2	0	1	4	2	2	0	2	0	1	1	0	6	0	1	0	5	4	0	0	3	1	2	1	1	5	0	9	9	6	1	4	7	3	2	11	7	4	4	3	2	2	6	2	6	2	6	1	0	8	5	0	6	2	13	4	2	8	0	4	6	3	0	1	0	3	1	3	0	3	0	1	0	4	3	2	5	0	3	2	3	3	1	6	6	0	7	0	2	11	5	2	4	8	0	7	5	2	6	3	0	3	0	7	0	0	2	0	3	0	0	1	13	10	0	2	5	0	5	1	6	0	3	1	0	3	2	8	7	0	1	2	3	2	0	1	0	4	1	1	0	1	2	1	6	4	0	7	15	11	12	1	0	4	2	4	0	2	0	2	7	4	2	2	0	6	2	0	4	5	2	0	2	2	0	8	2	0	5	4	3	1	3	9	5	0	2	2	2	2	3	6	1	4	3	4	9	3	13	2	7	4	7	0	3	2	26	0	2	5	7	0	5	3	0	7	5	6	6	11	3	9	6	4	4	5	1	8	4	1	5	4	3	6	10	2	13	11	3	9	4	6	3	0	2	9	4	3	4	4	7	1	4	7	5	9	6	6	4	4	3	6	1	1	10	1	4	3	5	6	8	4	0	4	4	11	6	4	5	3	0	4	5	0	3	5	2	5	2	2	5	6	12	0	10	6	3	3	6	1	3	4	12	1	7	4	6	2	4	6	6	6	5	4	3	10	6	8	5	1	2	4	3	6	1	6	6	1	0	6	0	5	11	6	6	3	6	2	3	0	4	11	4	7	4	11	8	2	4	7	2	4	3	6	1	3	3	0	6	2	3	2	3	1	2	4	9	5	2	2	1	9	0	0	2	0	11	4	3	4	0	1	2	0	7	8	6	1	0	4	0	1	8	5	5	2	0	5	1	5	3	1	6	6	3	2	2	4	4	4	8	0	2	2	0	3	2	4	3	5	5	2	4	4	0	4	0	1	2	2	1	0	2	0	3	2	6	0	1	1	1	2	0	2	4	0	6	2	0	3	0	2	0	1	0	0	3	4	0	2	0	2	10	0	1	3	0	3	2	0	2	0	7	4	0	8	0	3	6	1	0	2	2	9	1	3	1	1	7	3	0	1	4	5	0	4	1	2	2	0	5	4	1	5	0	2	1	0	2	0	6	0	2	3	1	1	1	0	0	0	3	0	0	0	0	4	0	2	0	3	1	2	3	0	0	0	0	0	0	0	2	3	0	1	0	0	1	2	1	1	0	5	0	0	4	0	0	0	0	1	4	0	0	3	0	0	0	0	1	0	0	4	1	2	0	0	6	0	1	1	0	7	2	1	5	0	0	3	0	1	1	0	0	0	1	3	2	0	0	2	0	0	0	2	8	0	0	2	0	0	1	1	1	0	3
4	2	0	4	3	3	4	0	0	0	12	0	2	5	1	0	1	0	0	0	0	5	7	0	0	6	2	2	0	0	1	0	2	2	1	1	0	1	0	3	0	0	0	2	0	0	0	8	0	1	2	2	47	7	5	1	1	7	3	1	1	4	1	2	4	2	0	0	0	7	1	3	1	31	0	5	5	8	3	2	1	0	3	7	5	4	3	2	9	0	3	7	1	4	2	5	2	1	4	2	3	6	3	4	5	3	4	4	4	0	0	5	5	3	6	3	4	0	2	7	1	0	0	5	4	5	3	6	2	2	0	0	2	2	4	2	2	0	2	4	1	3	0	9	1	4	2	0	2	0	3	3	1	1	0	3	2	0	5	1	2	4	0	3	2	4	3	1	5	0	1	3	3	4	6	0	1	24	7	2	1	5	1	3	2	0	2	0	4	5	3	4	2	2	1	2	3	3	2	1	1	3	1	0	3	0	1	2	4	3	1	2	5	1	3	1	4	5	5	5	6	6	0	8	9	2	6	3	0	5	0	4	2	4	4	3	2	8	7	1	3	4	9	3	4	7	4	2	0	5	3	0	9	4	6	2	11	2	4	0	4	7	0	4	8	3	0	9	5	7	1	4	11	1	6	11	1	9	7	1	10	10	6	0	6	2	1	8	7	4	2	8	6	4	6	4	10	6	1	4	2	3	1	6	6	13	6	6	4	2	0	6	6	2	54	5	2	5	2	5	6	1	3	3	6	2	2	9	4	2	3	1	1	2	3	5	1	1	1	5	1	3	0	4	2	0	7	4	1	5	0	1	6	5	3	7	1	11	4	0	0	7	1	0	1	3	8	0	3	6	0	10	5	4	8	2	4	4	4	9	1	7	2	6	5	2	0	5	4	5	1	3	2	8	3	6	4	5	1	2	3	8	3	3	24	5	8	2	0	6	8	0	3	3	1	1	7	2	1	2	2	0	4	30	1	3	3	0	2	0	5	1	2	9	2	4	0	5	2	1	0	2	6	0	6	0	2	0	1	4	4	4	64	1	5	0	4	0	0	2	0	3	3	1	0	0	2	13	25	1	13	1	5	4	3	3	0	1	1	0	2	5	1	3	7	0	0	4	1	1	3	0	1	16	0	3	5	3	5	1	5	5	4	1	0	19	2	4	2	0	3	0	0	4	10	1	7	0	2	0	1	2	0	3	1	0	4	2	0	0	2	0	2	1	0	3	2	3	3	0	1	0	3	1	0	0	2	3	4	7	2	2	1	0	0	0	3	0	0	2	1	8	0	0	1	0	1	1	1	1	1	9	0	4	2	0	1	0	0	1	0	0	0	3	2	2	3	0	0	4	1	1	1	0	0	0	1	3	0	2	1	0	3	1	1	0	0	0	0	0	2	0	2	3	0	1	0	0	0	0	0	0	11	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	3	0	3
